  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  2013          12     0.00006  0.00006  0.50   99658       6   99655  7148294  71.73
  2013          13     0.00010  0.00010  0.50   99651      10   99646  7048640  70.73
  2013          14     0.00011  0.00011  0.50   99641      11   99636  6948993  69.74
  2013          15     0.00013  0.00013  0.50   99631      13   99624  6849357  68.75
  2013          16     0.00017  0.00017  0.50   99618      17   99610  6749733  67.76
  2013          17     0.00020  0.00020  0.50   99601      20   99591  6650124  66.77
  2013          18     0.00027  0.00027  0.50   99581      27   99568  6550532  65.78
  2013          19     0.00030  0.00030  0.50   99555      30   99540  6450964  64.80
  2013          20     0.00035  0.00035  0.50   99525      35   99507  6351425  63.82
  2013          21     0.00041  0.00041  0.50   99490      41   99469  6251917  62.84
  2013          22     0.00042  0.00042  0.50   99449      42   99428  6152448  61.87
  2013          23     0.00042  0.00042  0.50   99407      42   99387  6053020  60.89
  2013          24     0.00043  0.00043  0.50   99366      43   99345  5953633  59.92
  2013          25     0.00041  0.00041  0.50   99323      41   99303  5854288  58.94
  2013          26     0.00043  0.00043  0.50   99283      43   99261  5754985  57.97
  2013          27     0.00041  0.00041  0.50   99240      41   99219  5655724  56.99
  2013          28     0.00042  0.00042  0.50   99199      41   99178  5556505  56.01
  2013          29     0.00047  0.00047  0.50   99158      47   99134  5457326  55.04
  2013          30     0.00048  0.00048  0.50   99111      47   99087  5358192  54.06
  2013          31     0.00050  0.00050  0.50   99063      50   99038  5259105  53.09
  2013          32     0.00054  0.00054  0.50   99013      53   98987  5160067  52.11
